recordId,surveyId,district,enumeratorId,surveyDate,age,gender,education,employmentStatus,householdSize,weeklyHours,monthlyIncome,_plantedAnomaly,_plantedFlags
HIST_01781,PLFS_2026,Madurai,E102,2025-06-01,54,Female,Post Graduate,Self-Employed,1,45,42749,False,
HIST_01782,PLFS_2026,Chennai,E107,2025-10-01,40,Female,Higher Secondary,Self-Employed,5,44,21187,False,
HIST_01783,PLFS_2026,Madurai,E104,2024-02-01,45,Female,Graduate,Employed,4,41,30890,False,
HIST_01784,PLFS_2026,Salem,E107,2024-04-01,30,Male,Graduate,Employed,3,40,35577,False,
HIST_01785,PLFS_2026,Salem,E107,2024-08-01,18,Male,Higher Secondary,Employed,4,45,14604,False,
HIST_01786,PLFS_2026,Trichy,E101,2025-03-01,41,Female,Secondary,Self-Employed,4,49,8453,False,
HIST_01787,PLFS_2026,Coimbatore,E101,2025-06-01,54,Male,Higher Secondary,Unemployed,3,0,0,False,
HIST_01788,PLFS_2026,Chennai,E108,2024-04-01,27,Female,Higher Secondary,Employed,4,41,12885,False,
HIST_01789,PLFS_2026,Salem,E107,2024-03-01,52,Female,Graduate,Unemployed,2,0,0,False,
HIST_01790,PLFS_2026,Coimbatore,E105,2025-11-01,41,Female,Graduate,Self-Employed,3,49,20498,False,
HIST_01791,PLFS_2026,Chennai,E106,2025-08-01,29,Male,Below Primary,Employed,3,60,11726,False,
HIST_01792,PLFS_2026,Chennai,E103,2024-04-01,51,Female,Graduate,Employed,4,41,26618,False,
HIST_01793,PLFS_2026,Chennai,E104,2025-12-01,35,Female,Post Graduate,Self-Employed,4,55,40733,False,
HIST_01794,PLFS_2026,Chennai,E105,2024-02-01,52,Male,Below Primary,Self-Employed,2,41,10261,False,
HIST_01795,PLFS_2026,Chennai,E105,2024-11-01,41,Female,Higher Secondary,Unemployed,3,0,0,False,
HIST_01796,PLFS_2026,Madurai,E108,2024-04-01,38,Male,Higher Secondary,Self-Employed,4,28,31335,False,
HIST_01797,PLFS_2026,Trichy,E107,2025-09-01,34,Female,Below Primary,Employed,1,46,12080,False,
HIST_01798,PLFS_2026,Madurai,E108,2025-10-01,37,Female,Higher Secondary,Employed,5,50,23310,False,
HIST_01799,PLFS_2026,Coimbatore,E104,2024-03-01,43,Female,Higher Secondary,Unemployed,3,0,0,False,
HIST_01800,PLFS_2026,Salem,E104,2025-10-01,39,Male,Below Primary,Employed,4,51,9974,False,
HIST_01801,PLFS_2026,Coimbatore,E101,2024-07-01,18,Male,Secondary,Employed,4,47,23362,False,
HIST_01802,PLFS_2026,Coimbatore,E104,2025-04-01,22,Male,Higher Secondary,Employed,5,63,20337,False,
HIST_01803,PLFS_2026,Trichy,E106,2024-10-01,22,Female,Secondary,Self-Employed,3,45,20029,False,
HIST_01804,PLFS_2026,Chennai,E103,2024-08-01,30,Female,Graduate,Self-Employed,6,36,18260,False,
HIST_01805,PLFS_2026,Trichy,E104,2025-01-01,51,Male,Below Primary,Employed,1,43,19482,False,
HIST_01806,PLFS_2026,Madurai,E105,2025-07-01,37,Male,Secondary,Employed,2,44,17817,False,
HIST_01807,PLFS_2026,Chennai,E102,2024-08-01,39,Male,Graduate,Employed,4,36,37450,False,
HIST_01808,PLFS_2026,Chennai,E108,2025-10-01,40,Female,Higher Secondary,Employed,4,39,27660,False,
HIST_01809,PLFS_2026,Trichy,E102,2024-12-01,34,Female,Secondary,Employed,4,37,14411,False,
HIST_01810,PLFS_2026,Trichy,E107,2025-05-01,46,Female,Below Primary,Employed,3,38,10456,False,
HIST_01811,PLFS_2026,Salem,E102,2024-02-01,46,Female,Graduate,Employed,3,44,28084,False,
HIST_01812,PLFS_2026,Madurai,E107,2024-06-01,18,Female,Post Graduate,Unemployed,2,0,0,False,
HIST_01813,PLFS_2026,Trichy,E107,2024-04-01,50,Male,Secondary,Self-Employed,5,50,24551,False,
HIST_01814,PLFS_2026,Madurai,E102,2024-02-01,37,Male,Post Graduate,Employed,4,40,56638,False,
HIST_01815,PLFS_2026,Chennai,E102,2024-09-01,61,Male,Post Graduate,Unemployed,4,0,0,False,
HIST_01816,PLFS_2026,Coimbatore,E107,2025-01-01,36,Male,Secondary,Unemployed,3,0,0,False,
HIST_01817,PLFS_2026,Salem,E108,2024-07-01,40,Male,Secondary,Employed,2,31,18850,False,
HIST_01818,PLFS_2026,Salem,E105,2025-12-01,48,Male,Below Primary,Employed,3,56,10310,False,
HIST_01819,PLFS_2026,Trichy,E108,2025-12-01,25,Female,Secondary,Employed,3,44,20771,False,
HIST_01820,PLFS_2026,Chennai,E103,2024-06-01,28,Female,Graduate,Employed,5,60,27780,False,
HIST_01821,PLFS_2026,Chennai,E108,2025-02-01,52,Female,Below Primary,Employed,2,53,14513,False,
HIST_01822,PLFS_2026,Salem,E102,2024-06-01,48,Male,Post Graduate,Employed,3,21,33122,False,
HIST_01823,PLFS_2026,Coimbatore,E101,2025-04-01,30,Male,Graduate,Employed,2,45,25653,False,
HIST_01824,PLFS_2026,Chennai,E105,2024-08-01,28,Male,Secondary,Self-Employed,2,39,22037,False,
HIST_01825,PLFS_2026,Chennai,E105,2025-12-01,30,Female,Graduate,Employed,3,41,29898,False,
HIST_01826,PLFS_2026,Salem,E105,2025-10-01,43,Female,Higher Secondary,Employed,1,53,28320,False,
HIST_01827,PLFS_2026,Chennai,E106,2024-10-01,25,Female,Post Graduate,Self-Employed,2,41,32254,False,
HIST_01828,PLFS_2026,Trichy,E108,2024-04-01,40,Female,Post Graduate,Unemployed,1,0,0,False,
HIST_01829,PLFS_2026,Chennai,E103,2025-02-01,26,Male,Secondary,Employed,5,47,11486,False,
HIST_01830,PLFS_2026,Chennai,E104,2025-07-01,45,Female,Higher Secondary,Employed,3,41,23077,False,
HIST_01831,PLFS_2026,Chennai,E104,2025-01-01,43,Male,Higher Secondary,Self-Employed,4,54,23795,False,
HIST_01832,PLFS_2026,Trichy,E108,2025-05-01,21,Male,Higher Secondary,Self-Employed,3,68,25187,False,
HIST_01833,PLFS_2026,Salem,E106,2025-01-01,65,Female,Higher Secondary,Employed,5,46,23326,False,
HIST_01834,PLFS_2026,Chennai,E106,2025-08-01,37,Male,Graduate,Self-Employed,1,45,34779,False,
HIST_01835,PLFS_2026,Trichy,E106,2024-10-01,30,Male,Below Primary,Employed,4,51,9816,False,
HIST_01836,PLFS_2026,Madurai,E108,2025-10-01,32,Male,Post Graduate,Self-Employed,2,38,28214,False,
HIST_01837,PLFS_2026,Trichy,E103,2024-10-01,27,Female,Higher Secondary,Employed,5,37,22556,False,
HIST_01838,PLFS_2026,Salem,E101,2025-03-01,31,Male,Secondary,Employed,5,55,21110,False,
HIST_01839,PLFS_2026,Trichy,E102,2024-02-01,41,Female,Higher Secondary,Employed,3,35,30551,False,
HIST_01840,PLFS_2026,Salem,E101,2024-02-01,28,Female,Secondary,Employed,4,53,16000,False,
HIST_01841,PLFS_2026,Salem,E103,2024-03-01,50,Female,Secondary,Self-Employed,4,58,16310,False,
HIST_01842,PLFS_2026,Madurai,E107,2025-07-01,22,Male,Higher Secondary,Employed,3,46,22256,False,
HIST_01843,PLFS_2026,Coimbatore,E106,2024-08-01,33,Female,Graduate,Employed,1,48,39045,False,
HIST_01844,PLFS_2026,Chennai,E105,2024-10-01,43,Female,Secondary,Employed,4,49,19429,False,
HIST_01845,PLFS_2026,Salem,E103,2025-10-01,49,Male,Higher Secondary,Employed,4,42,18497,False,
HIST_01846,PLFS_2026,Trichy,E104,2024-10-01,35,Female,Below Primary,Employed,4,42,12754,False,
HIST_01847,PLFS_2026,Coimbatore,E103,2025-01-01,43,Female,Below Primary,Employed,5,55,12187,False,
HIST_01848,PLFS_2026,Coimbatore,E106,2025-05-01,22,Female,Graduate,Employed,3,45,17719,False,
HIST_01849,PLFS_2026,Coimbatore,E107,2025-02-01,54,Female,Below Primary,Self-Employed,4,48,15277,False,
HIST_01850,PLFS_2026,Chennai,E107,2024-03-01,30,Male,Post Graduate,Self-Employed,4,44,36600,False,
HIST_01851,PLFS_2026,Madurai,E106,2024-05-01,28,Female,Below Primary,Self-Employed,6,41,13678,False,
HIST_01852,PLFS_2026,Coimbatore,E103,2025-01-01,18,Male,Graduate,Self-Employed,5,53,28545,False,
HIST_01853,PLFS_2026,Trichy,E108,2024-02-01,35,Male,Below Primary,Employed,4,63,7768,False,
HIST_01854,PLFS_2026,Chennai,E106,2025-08-01,47,Male,Higher Secondary,Employed,2,44,20909,False,
HIST_01855,PLFS_2026,Salem,E101,2024-04-01,32,Male,Secondary,Employed,3,35,21705,False,
HIST_01856,PLFS_2026,Trichy,E108,2024-05-01,18,Male,Secondary,Employed,4,42,13784,False,
HIST_01857,PLFS_2026,Salem,E101,2025-04-01,40,Male,Below Primary,Employed,1,45,8585,False,
HIST_01858,PLFS_2026,Madurai,E102,2025-05-01,43,Male,Secondary,Employed,2,41,19058,False,
HIST_01859,PLFS_2026,Coimbatore,E101,2025-05-01,28,Female,Graduate,Employed,3,32,31532,False,
HIST_01860,PLFS_2026,Chennai,E105,2025-01-01,59,Female,Secondary,Self-Employed,7,45,20837,False,
HIST_01861,PLFS_2026,Trichy,E105,2025-08-01,18,Female,Post Graduate,Employed,5,51,34322,False,
HIST_01862,PLFS_2026,Madurai,E101,2024-06-01,52,Male,Secondary,Employed,3,41,19711,False,
HIST_01863,PLFS_2026,Trichy,E104,2025-04-01,25,Female,Higher Secondary,Employed,5,36,17379,False,
HIST_01864,PLFS_2026,Chennai,E108,2024-12-01,27,Female,Graduate,Employed,4,40,20451,False,
HIST_01865,PLFS_2026,Chennai,E108,2025-02-01,30,Female,Secondary,Employed,3,35,13853,False,
HIST_01866,PLFS_2026,Coimbatore,E102,2025-07-01,63,Female,Below Primary,Employed,2,42,11118,False,
HIST_01867,PLFS_2026,Chennai,E108,2024-02-01,32,Female,Secondary,Employed,4,52,16898,False,
HIST_01868,PLFS_2026,Coimbatore,E105,2024-01-01,23,Male,Higher Secondary,Employed,5,44,29613,False,
HIST_01869,PLFS_2026,Trichy,E104,2024-12-01,18,Female,Post Graduate,Employed,4,60,35315,False,
HIST_01870,PLFS_2026,Madurai,E106,2025-09-01,35,Female,Graduate,Unemployed,4,0,0,False,
HIST_01871,PLFS_2026,Madurai,E105,2025-10-01,33,Female,Graduate,Employed,3,54,30582,False,
HIST_01872,PLFS_2026,Coimbatore,E107,2025-04-01,41,Male,Post Graduate,Unemployed,5,0,0,False,
HIST_01873,PLFS_2026,Trichy,E105,2024-05-01,30,Female,Post Graduate,Self-Employed,4,36,34198,False,
HIST_01874,PLFS_2026,Salem,E107,2024-03-01,31,Male,Below Primary,Self-Employed,6,22,11568,False,
HIST_01875,PLFS_2026,Madurai,E104,2024-04-01,58,Male,Graduate,Self-Employed,4,51,28559,False,
HIST_01876,PLFS_2026,Coimbatore,E106,2024-08-01,29,Male,Below Primary,Self-Employed,1,46,10138,False,
HIST_01877,PLFS_2026,Madurai,E107,2025-02-01,28,Male,Below Primary,Unemployed,3,0,0,False,
HIST_01878,PLFS_2026,Chennai,E101,2025-12-01,40,Male,Graduate,Self-Employed,3,35,30623,False,
HIST_01879,PLFS_2026,Trichy,E101,2024-06-01,59,Female,Below Primary,Unemployed,3,0,0,False,
HIST_01880,PLFS_2026,Coimbatore,E103,2025-09-01,49,Male,Secondary,Employed,1,46,19624,False,
HIST_01881,PLFS_2026,Coimbatore,E105,2024-08-01,37,Male,Secondary,Employed,2,53,16547,False,
HIST_01882,PLFS_2026,Trichy,E104,2024-03-01,20,Male,Below Primary,Employed,1,55,13479,False,
HIST_01883,PLFS_2026,Madurai,E101,2024-12-01,39,Female,Post Graduate,Employed,3,40,29824,False,
HIST_01884,PLFS_2026,Chennai,E106,2024-06-01,32,Female,Secondary,Self-Employed,1,39,16880,False,
HIST_01885,PLFS_2026,Trichy,E108,2025-05-01,45,Female,Higher Secondary,Unemployed,3,0,0,False,
HIST_01886,PLFS_2026,Trichy,E103,2024-03-01,50,Female,Graduate,Unemployed,4,0,0,False,
HIST_01887,PLFS_2026,Chennai,E102,2024-05-01,46,Female,Below Primary,Employed,6,47,16601,False,
HIST_01888,PLFS_2026,Madurai,E101,2025-08-01,19,Female,Below Primary,Employed,2,51,12634,False,
HIST_01889,PLFS_2026,Salem,E105,2025-01-01,53,Female,Below Primary,Self-Employed,3,38,11487,False,
HIST_01890,PLFS_2026,Madurai,E105,2024-03-01,19,Male,Post Graduate,Self-Employed,2,52,44633,False,
HIST_01891,PLFS_2026,Trichy,E105,2025-01-01,42,Male,Post Graduate,Unemployed,1,0,0,False,
HIST_01892,PLFS_2026,Chennai,E108,2024-09-01,52,Male,Below Primary,Employed,3,36,12071,False,
HIST_01893,PLFS_2026,Salem,E104,2024-11-01,30,Male,Secondary,Employed,5,39,12962,False,
HIST_01894,PLFS_2026,Salem,E101,2024-08-01,18,Female,Below Primary,Self-Employed,3,40,8570,False,
HIST_01895,PLFS_2026,Trichy,E101,2024-12-01,52,Male,Graduate,Employed,4,44,35640,False,
HIST_01896,PLFS_2026,Trichy,E102,2025-06-01,45,Female,Secondary,Employed,2,36,20944,False,
HIST_01897,PLFS_2026,Chennai,E102,2024-02-01,42,Female,Post Graduate,Employed,4,38,42620,False,
HIST_01898,PLFS_2026,Salem,E107,2025-04-01,28,Female,Secondary,Employed,3,56,15620,False,
HIST_01899,PLFS_2026,Chennai,E101,2024-07-01,19,Female,Below Primary,Employed,2,52,12611,False,
HIST_01900,PLFS_2026,Chennai,E107,2025-01-01,36,Male,Graduate,Unemployed,3,0,0,False,
HIST_01901,PLFS_2026,Trichy,E103,2024-04-01,41,Female,Below Primary,Self-Employed,3,37,10470,False,
HIST_01902,PLFS_2026,Salem,E106,2024-07-01,33,Female,Graduate,Self-Employed,3,46,7345,False,
HIST_01903,PLFS_2026,Madurai,E104,2024-03-01,28,Male,Secondary,Employed,3,57,14111,False,
HIST_01904,PLFS_2026,Trichy,E101,2024-01-01,39,Male,Below Primary,Employed,5,34,12945,False,
HIST_01905,PLFS_2026,Madurai,E108,2024-06-01,28,Female,Below Primary,Employed,3,38,10243,False,
HIST_01906,PLFS_2026,Trichy,E104,2024-10-01,65,Male,Post Graduate,Employed,5,53,41739,False,
HIST_01907,PLFS_2026,Chennai,E102,2024-03-01,18,Female,Post Graduate,Employed,4,53,31514,False,
HIST_01908,PLFS_2026,Salem,E104,2025-03-01,49,Female,Higher Secondary,Self-Employed,4,59,20161,False,
HIST_01909,PLFS_2026,Salem,E104,2025-05-01,24,Female,Higher Secondary,Unemployed,3,0,0,False,
HIST_01910,PLFS_2026,Trichy,E102,2024-02-01,18,Female,Graduate,Unemployed,4,0,0,False,
HIST_01911,PLFS_2026,Trichy,E108,2024-09-01,49,Male,Secondary,Self-Employed,3,30,25360,False,
HIST_01912,PLFS_2026,Trichy,E104,2024-10-01,26,Male,Below Primary,Employed,2,53,11077,False,
HIST_01913,PLFS_2026,Madurai,E101,2024-08-01,37,Female,Graduate,Self-Employed,4,53,26132,False,
HIST_01914,PLFS_2026,Chennai,E108,2024-02-01,56,Female,Higher Secondary,Employed,1,51,18306,False,
HIST_01915,PLFS_2026,Salem,E102,2024-02-01,54,Female,Post Graduate,Employed,4,39,43037,False,
HIST_01916,PLFS_2026,Chennai,E107,2025-01-01,48,Female,Below Primary,Employed,4,36,10838,False,
HIST_01917,PLFS_2026,Coimbatore,E103,2025-10-01,37,Female,Post Graduate,Employed,3,50,22686,False,
HIST_01918,PLFS_2026,Salem,E101,2025-06-01,42,Female,Below Primary,Self-Employed,3,38,10218,False,
HIST_01919,PLFS_2026,Salem,E105,2025-07-01,35,Male,Below Primary,Employed,1,39,9898,False,
HIST_01920,PLFS_2026,Trichy,E107,2025-02-01,44,Male,Below Primary,Employed,2,43,15701,False,
HIST_01921,PLFS_2026,Salem,E108,2025-02-01,49,Female,Secondary,Self-Employed,5,41,19954,False,
HIST_01922,PLFS_2026,Coimbatore,E104,2024-05-01,35,Male,Higher Secondary,Self-Employed,3,48,19373,False,
HIST_01923,PLFS_2026,Salem,E102,2024-08-01,55,Female,Higher Secondary,Employed,3,49,28404,False,
HIST_01924,PLFS_2026,Chennai,E105,2024-12-01,50,Female,Higher Secondary,Self-Employed,2,48,25743,False,
HIST_01925,PLFS_2026,Trichy,E101,2024-04-01,48,Female,Post Graduate,Unemployed,2,0,0,False,
HIST_01926,PLFS_2026,Salem,E103,2025-03-01,28,Female,Below Primary,Employed,3,57,11885,False,
HIST_01927,PLFS_2026,Coimbatore,E101,2024-12-01,29,Female,Post Graduate,Employed,2,47,27868,False,
HIST_01928,PLFS_2026,Chennai,E102,2024-09-01,35,Female,Below Primary,Employed,4,55,13602,False,
HIST_01929,PLFS_2026,Salem,E105,2024-09-01,29,Female,Secondary,Employed,5,42,13551,False,
HIST_01930,PLFS_2026,Madurai,E103,2025-08-01,35,Male,Secondary,Employed,5,46,18045,False,
HIST_01931,PLFS_2026,Chennai,E103,2025-10-01,57,Female,Post Graduate,Employed,2,34,25719,False,
HIST_01932,PLFS_2026,Trichy,E104,2024-02-01,42,Female,Higher Secondary,Employed,4,57,23071,False,
HIST_01933,PLFS_2026,Salem,E101,2025-08-01,33,Male,Higher Secondary,Employed,4,45,14644,False,
HIST_01934,PLFS_2026,Trichy,E108,2024-04-01,65,Male,Secondary,Employed,4,46,20214,False,
HIST_01935,PLFS_2026,Trichy,E106,2025-10-01,46,Female,Below Primary,Unemployed,3,0,0,False,
HIST_01936,PLFS_2026,Salem,E103,2024-01-01,42,Female,Post Graduate,Self-Employed,2,56,40229,False,
HIST_01937,PLFS_2026,Salem,E107,2025-09-01,46,Female,Graduate,Self-Employed,5,45,29774,False,
HIST_01938,PLFS_2026,Salem,E101,2024-06-01,47,Female,Below Primary,Employed,3,45,12301,False,
HIST_01939,PLFS_2026,Madurai,E101,2024-04-01,26,Male,Higher Secondary,Employed,7,33,16288,False,
HIST_01940,PLFS_2026,Trichy,E106,2024-07-01,53,Female,Post Graduate,Employed,4,36,42615,False,
HIST_01941,PLFS_2026,Madurai,E107,2025-09-01,55,Male,Below Primary,Self-Employed,3,65,7862,False,
HIST_01942,PLFS_2026,Madurai,E107,2025-06-01,46,Male,Post Graduate,Self-Employed,5,52,36446,False,
HIST_01943,PLFS_2026,Trichy,E108,2025-10-01,34,Female,Higher Secondary,Employed,4,51,24650,False,
HIST_01944,PLFS_2026,Trichy,E105,2024-08-01,50,Female,Secondary,Self-Employed,2,43,14615,False,
HIST_01945,PLFS_2026,Salem,E104,2025-03-01,33,Female,Below Primary,Unemployed,5,0,0,False,
HIST_01946,PLFS_2026,Coimbatore,E107,2024-12-01,40,Male,Higher Secondary,Employed,4,45,19193,False,
HIST_01947,PLFS_2026,Chennai,E106,2025-09-01,37,Female,Post Graduate,Employed,5,45,31969,False,
HIST_01948,PLFS_2026,Coimbatore,E104,2025-07-01,26,Male,Post Graduate,Employed,3,45,47071,False,
HIST_01949,PLFS_2026,Coimbatore,E103,2025-08-01,21,Female,Higher Secondary,Employed,3,46,13931,False,
HIST_01950,PLFS_2026,Chennai,E102,2025-02-01,27,Female,Post Graduate,Self-Employed,3,38,39458,False,
HIST_01951,PLFS_2026,Trichy,E108,2025-09-01,36,Male,Secondary,Self-Employed,3,48,24203,False,
HIST_01952,PLFS_2026,Chennai,E103,2024-04-01,57,Female,Higher Secondary,Self-Employed,1,49,21216,False,
HIST_01953,PLFS_2026,Coimbatore,E102,2024-05-01,39,Male,Graduate,Employed,3,45,28847,False,
HIST_01954,PLFS_2026,Madurai,E102,2024-05-01,31,Female,Graduate,Employed,2,41,29311,False,
HIST_01955,PLFS_2026,Coimbatore,E104,2025-11-01,45,Female,Below Primary,Employed,5,41,12681,False,
HIST_01956,PLFS_2026,Salem,E102,2025-12-01,49,Male,Below Primary,Unemployed,5,0,0,False,
HIST_01957,PLFS_2026,Salem,E108,2025-02-01,40,Female,Graduate,Employed,2,43,32169,False,
HIST_01958,PLFS_2026,Coimbatore,E103,2025-12-01,45,Male,Post Graduate,Self-Employed,3,46,31732,False,
HIST_01959,PLFS_2026,Trichy,E102,2024-05-01,46,Male,Post Graduate,Employed,3,42,35250,False,
HIST_01960,PLFS_2026,Coimbatore,E107,2024-11-01,37,Female,Secondary,Employed,3,50,16576,False,
HIST_01961,PLFS_2026,Trichy,E105,2024-04-01,57,Male,Higher Secondary,Employed,5,37,22306,False,
HIST_01962,PLFS_2026,Chennai,E107,2024-10-01,30,Female,Graduate,Employed,3,61,26277,False,
HIST_01963,PLFS_2026,Madurai,E103,2024-02-01,42,Male,Graduate,Employed,4,36,23211,False,
HIST_01964,PLFS_2026,Trichy,E106,2024-04-01,23,Female,Higher Secondary,Employed,2,22,24396,False,
HIST_01965,PLFS_2026,Salem,E105,2025-04-01,62,Female,Secondary,Self-Employed,4,33,15686,False,
HIST_01966,PLFS_2026,Salem,E105,2025-08-01,32,Male,Secondary,Unemployed,2,0,0,False,
HIST_01967,PLFS_2026,Madurai,E102,2024-07-01,24,Male,Below Primary,Employed,4,57,16566,False,
HIST_01968,PLFS_2026,Chennai,E104,2024-01-01,65,Female,Below Primary,Employed,2,67,11149,False,
HIST_01969,PLFS_2026,Salem,E107,2025-12-01,30,Female,Post Graduate,Employed,4,40,41032,False,
HIST_01970,PLFS_2026,Coimbatore,E105,2024-04-01,22,Male,Graduate,Self-Employed,3,55,27680,False,
HIST_01971,PLFS_2026,Coimbatore,E105,2024-03-01,39,Male,Higher Secondary,Unemployed,4,0,0,False,
HIST_01972,PLFS_2026,Chennai,E106,2024-03-01,45,Male,Below Primary,Employed,3,46,14543,False,
HIST_01973,PLFS_2026,Trichy,E106,2024-09-01,23,Female,Post Graduate,Unemployed,2,0,0,False,
HIST_01974,PLFS_2026,Chennai,E106,2024-02-01,53,Female,Below Primary,Self-Employed,3,34,10834,False,
HIST_01975,PLFS_2026,Trichy,E106,2024-07-01,20,Male,Below Primary,Employed,2,48,9182,False,
HIST_01976,PLFS_2026,Trichy,E107,2024-08-01,51,Male,Higher Secondary,Employed,3,45,20775,False,
HIST_01977,PLFS_2026,Coimbatore,E103,2025-12-01,47,Female,Higher Secondary,Employed,5,47,24485,False,
HIST_01978,PLFS_2026,Chennai,E104,2024-01-01,35,Female,Below Primary,Employed,4,42,12005,False,
HIST_01979,PLFS_2026,Trichy,E104,2025-11-01,34,Male,Below Primary,Employed,3,39,13122,False,
HIST_01980,PLFS_2026,Salem,E107,2025-09-01,53,Male,Higher Secondary,Employed,5,34,27672,False,
HIST_01981,PLFS_2026,Madurai,E105,2024-08-01,34,Female,Graduate,Employed,4,37,28795,False,
HIST_01982,PLFS_2026,Coimbatore,E106,2025-06-01,41,Female,Higher Secondary,Employed,2,49,27922,False,
HIST_01983,PLFS_2026,Chennai,E105,2025-02-01,35,Female,Higher Secondary,Employed,5,43,25738,False,
HIST_01984,PLFS_2026,Coimbatore,E102,2024-06-01,18,Female,Higher Secondary,Unemployed,7,0,0,False,
HIST_01985,PLFS_2026,Salem,E107,2025-11-01,18,Male,Graduate,Self-Employed,4,33,30491,False,
HIST_01986,PLFS_2026,Coimbatore,E107,2025-10-01,42,Male,Below Primary,Employed,2,53,13933,False,
HIST_01987,PLFS_2026,Trichy,E104,2025-02-01,49,Male,Post Graduate,Self-Employed,4,33,45431,False,
HIST_01988,PLFS_2026,Salem,E106,2025-02-01,34,Female,Graduate,Employed,2,55,39756,False,
HIST_01989,PLFS_2026,Salem,E101,2024-09-01,37,Female,Secondary,Employed,6,45,16630,False,
HIST_01990,PLFS_2026,Chennai,E105,2025-03-01,30,Female,Secondary,Employed,6,38,20646,False,
HIST_01991,PLFS_2026,Madurai,E104,2025-09-01,31,Male,Post Graduate,Unemployed,3,0,0,False,
HIST_01992,PLFS_2026,Madurai,E101,2025-12-01,33,Male,Graduate,Employed,5,57,31610,False,
HIST_01993,PLFS_2026,Salem,E106,2025-06-01,30,Male,Below Primary,Employed,3,45,12770,False,
HIST_01994,PLFS_2026,Salem,E104,2024-06-01,26,Female,Secondary,Employed,4,45,11823,False,
HIST_01995,PLFS_2026,Madurai,E106,2024-11-01,26,Female,Secondary,Employed,3,44,24801,False,
HIST_01996,PLFS_2026,Madurai,E101,2024-02-01,40,Male,Post Graduate,Employed,2,46,35324,False,
HIST_01997,PLFS_2026,Coimbatore,E108,2024-02-01,41,Male,Higher Secondary,Employed,4,54,21893,False,
HIST_01998,PLFS_2026,Madurai,E104,2024-02-01,57,Female,Below Primary,Self-Employed,5,39,17303,False,
HIST_01999,PLFS_2026,Coimbatore,E107,2024-05-01,41,Female,Below Primary,Employed,2,58,16986,False,
HIST_02000,PLFS_2026,Trichy,E107,2024-01-01,37,Male,Post Graduate,Unemployed,3,0,0,False,
HIST_02001,PLFS_2026,Madurai,E102,2025-12-01,53,Female,Secondary,Self-Employed,4,45,23392,False,
HIST_02002,PLFS_2026,Salem,E106,2025-02-01,34,Male,Higher Secondary,Employed,5,42,23896,False,
HIST_02003,PLFS_2026,Madurai,E102,2024-09-01,36,Female,Graduate,Employed,3,41,35531,False,
HIST_02004,PLFS_2026,Chennai,E104,2025-02-01,29,Female,Graduate,Employed,3,61,33475,False,
HIST_02005,PLFS_2026,Trichy,E104,2025-01-01,18,Male,Graduate,Unemployed,3,0,0,False,
HIST_02006,PLFS_2026,Salem,E102,2025-03-01,18,Male,Post Graduate,Self-Employed,3,35,38455,False,
HIST_02007,PLFS_2026,Coimbatore,E104,2025-03-01,18,Female,Graduate,Employed,4,41,36410,False,
HIST_02008,PLFS_2026,Salem,E106,2024-05-01,54,Male,Below Primary,Employed,5,42,16764,False,
HIST_02009,PLFS_2026,Madurai,E108,2025-07-01,19,Male,Below Primary,Employed,2,44,17409,False,
